Id,Name,City,Country,Latitude,Longitude
NAY,Beijing Nanyuan Airport,Beijing,China,39.7825,116.387778
CIF,Chifeng Airport,Chifeng,China,42.235,118.908
CIH,Changzhi Airport,Changzhi,China,36.2475,113.126
DAT,Datong Airport,Datong,China,40.0603,113.482
HET,Baita Airport,Hohhot,China,40.851422,111.824103
BAV,Baotou Airport,Baotou,China,40.56,109.997
SJW,Shijiazhuang Daguocun International Airport,Shijiazhuang,China,38.280686,114.6973
TGO,Tongliao Airport,Tongliao,China,43.5567,122.2
HLH,Ulanhot Airport,Ulanhot,China,46.083,122.017
XIL,Xilinhot Airport,Xilinhot,China,43.9156,115.964
BHY,Beihai Airport,Beihai,China,21.5394,109.294
CGD,Changde Airport,Changde,China,28.9189,111.64
DYG,Dayong Airport,Dayong,China,29.1028,110.443
MXZ,Meixian Airport,Meixian,China,24.35,116.133
ZUH,Zhuhai Airport,Zhuhai,China,22.0064,113.376
LZH,Bailian Airport,Liuzhou,China,24.2075,109.391
ZHA,Zhanjiang Airport,Zhanjiang,China,21.2144,110.358
ENH,Enshi Airport,Enshi,China,30.3203,109.485
NNY,Nanyang Airport,Nanyang,China,32.9808,112.615
XFN,Xiangfan Airport,Xiangfan,China,32.1506,112.291
YIH,Yichang Airport,Yichang,China,30.671,111.441
GOQ,Golmud Airport,Golmud,China,34.633,98.867
IQN,Qingyang Airport,Qingyang,China,35.7997,107.603
XNN,Xining Caojiabu Airport,Xining,China,36.5275,102.043
ENY,Yan'an Airport,Yan'an,China,36.6369,109.554
UYN,Yulin Airport,Yulin,China,38.2692,109.731
LTI,Altai Airport,Altai,Mongolia,46.3764,96.2211
BYN,Bayankhongor Airport,Bayankhongor,Mongolia,46.1633,100.704
DLZ,Dalanzadgad Airport,Dalanzadgad,Mongolia,43.5917,104.43
HVD,Khovd Airport,Khovd,Mongolia,47.9541,91.6282
MXV,Muren Airport,Muren,Mongolia,49.6633,100.099
DIG,Diqing Airport,Shangri-La,China,27.7936,99.6772
LUM,Mangshi Airport,Luxi,China,24.4011,98.5317
SYM,Simao Airport,Simao,China,22.7933,100.959
ZAT,Zhaotong Airport,Zhaotong,China,27.3256,103.755
KOW,Ganzhou Airport,Ganzhou,China,25.8258,114.912
JDZ,Jingdezhen Airport,Jingdezhen,China,29.3386,117.176
JIU,Jiujiang Lushan Airport,Jiujiang,China,29.733,115.983
JUZ,Quzhou Airport,Quzhou,China,28.9658,118.899
LYG,Lianyungang Airport,Lianyungang,China,34.55,119.25
HYN,Huangyan Luqiao Airport,Huangyan,China,28.5622,121.429
LYI,Shubuling Airport,Linyi,China,35.0461,118.412
JJN,Quanzhou Airport,Quanzhou,China,24.7964,118.59
TXN,Tunxi International Airport,Huangshan,China,29.7333,118.256
WEF,Weifang Airport,Weifang,China,36.6467,119.119
WUX,Wuxi Airport,Wuxi,China,31.4944,120.429
WUS,Nanping Wuyishan Airport,Wuyishan,China,27.7019,118.001
WNZ,Wenzhou Yongqiang Airport,Wenzhou,China,27.9122,120.852
YNZ,Yancheng Airport,Yancheng,China,33.3856,120.125
YIW,Yiwu Airport,Yiwu,China,29.3447,120.032
HSN,Zhoushan Airport,Zhoushan,China,29.9342,122.362
BPX,Qamdo Bangda Airport,Bangda,China,30.5536,97.1083
DAX,Dachuan Airport,Dazhou,China,31.3,107.5
GYS,Guangyuan Airport,Guangyuan,China,32.3911,105.702
LZO,Luzhou Airport,Luzhou,China,28.8522,105.393
MIG,Mianyang Airport,Mianyang,China,31.4281,104.741
NAO,Nanchong Airport,Nanchong,China,30.754,106.062
LZY,Nyingchi Airport,Nyingchi,China,29.3033,94.3353
WXN,Wanxian Airport,Wanxian,China,30.8361,108.406
AKU,Aksu Airport,Aksu,China,41.2625,80.2917
KCA,Kuqa Airport,Kuqa,China,41.7181,82.9869
KRL,Korla Airport,Korla,China,41.6978,86.1289
KRY,Karamay Airport,Karamay,China,45.617,84.883
YIN,Yining Airport,Yining,China,43.9558,81.3303
HEK,Heihe Airport,Heihe,China,50.25,127.3
JMU,Jiamusi Airport,Jiamusi,China,46.843394,130.465389
JNZ,Jinzhou Airport,Jinzhou,China,41.1014,121.062
NDG,Qiqihar Sanjiazi Airport,Qiqihar,China,47.239628,123.918131
YNJ,Yanji Airport,Yanji,China,42.8828,129.451258
ORH,Worcester Regional Airport,Worcester,United States,42.2673,-71.8757
AQG,Anqing Airport,Anqing,China,30.5822,117.0502
JGS,Jing Gang Shan Airport,Ji An,China,26.8997,114.7375
SHP,Shanhaiguan Airport,Qinhuangdao,China,39.9681,119.731
YCU,Zhangxiao,Yuncheng,China,35.018,110.993
LHW,Lanzhou Airport,Lanzhou,China,36.117,103.617
JGN,Jiayuguan Airport,Jiayuguan,China,39.8569,98.3414
DDG,Dandong,Dandong,China,40.0255,124.2866
DSN,Ordos Ejin Horo,Dongsheng,China,39.85,110.033
PZI,Panzhihua,Panzhihua,China,26.54,101.799
DIB,Dibrugarh Airport,Dibrugarh,India,27.4839,95.0169
PVC,Provincetown Muni,Provincetown,United States,42.071945,-70.22139
LKE,Kenmore Air Harbor Seaplane Base,Seattle,United States,47.629,-122.339
SBH,Saint Barthelemy,Gustavia,France,17.9023,-62.8324
TZA,Belize City Municipal Airport,Belize,Belize,17.5344,-88.298
FSZ,Mt. Fuji Shizuoka Airport,Shizuoka,Japan,34.796111,138.189444
NVI,Navoi Airport,Navoi,Uzbekistan,40.1172,65.1708
QSF,Ain Arnat Airport,Setif,Algeria,36.1781,5.32449
LRH,La Rochelle-Ile de Re,La Rochelle,France,46.1792,-1.19528
AZA,Phoenix-Mesa Gateway,Mesa,United States,33.307833,-111.655
ZQW,Zweibruecken,Zweibruecken,Germany,49.209445,7.401323
AKP,Anaktuvuk Pass Airport,Anaktuvuk Pass,United States,68.1336,-151.743
ANV,Anvik Airport,Anvik,United States,62.6467,-160.191
ATK,Atqasuk Edward Burnell Sr Memorial Airport,Atqasuk,United States,70.4673,-157.436
GAM,Gambell Airport,Gambell,United States,63.7668,-171.733
HPB,Hooper Bay Airport,Hooper Bay,United States,61.5239,-166.147
KAL,Kaltag Airport,Kaltag,United States,64.3191,-158.741
KSM,St Marys Airport,St Mary's,United States,62.0605,-163.302
KVL,Kivalina Airport,Kivalina,United States,67.7362,-164.563
MYU,Mekoryuk Airport,Mekoryuk,United States,60.3714,-166.271
PHO,Point Hope Airport,Point Hope,United States,68.3488,-166.799
RBY,Ruby Airport,Ruby,United States,64.7272,-155.47
SHH,Shishmaref Airport,Shishmaref,United States,66.2496,-166.089
SVA,Savoonga Airport,Savoonga,United States,63.6864,-170.493
WTK,Noatak Airport,Noatak,United States,67.5661,-162.975
ARC,Arctic Village Airport,Arctic Village,United States,68.1147,-145.579
FON,Arenal Airport,La Fortuna/San Carlos,Costa Rica,10.478,-84.6345
TMU,Tambor Airport,Nicoya,Costa Rica,9.73852,-85.0138
CYZ,Cauayan Airport,Cauayan,Philippines,16.929861,121.753036
GVR,Governador Valadares Airport,Governador Valadares,Brazil,-18.8952,-41.9822
QBC,Bella Coola Airport,Bella Coola,Canada,52.3875,-126.596
HGR,Hagerstown Regional Richard A Henson Field,Hagerstown,United States,39.7079,-77.7295
ACR,Araracuara Airport,Araracuara,Colombia,-0.58,-72.41
GOP,Gorakhpur Airport,Gorakhpur,India,26.739708,83.449708
SDP,Sand Point Airport,Sand Point,United States,55.315,-160.523
HMI,Hami Airport,Hami,China,42.8414,93.6692
GBT,Gorgan Airport,Gorgan,Iran,36.909381,54.401339
IIL,Ilam Airport,Ilam,Iran,33.586606,46.404842
PFQ,Parsabade Moghan Airport,Parsabad,Iran,39.603606,47.8815
LGQ,Nueva Loja Airport,Lago Agrio,Ecuador,0.093056,-76.8675
TCG,Tacheng Airport,Tacheng,China,46.6725,83.3408
MQM,Mardin Airport,Mardin,Turkey,37.2233,40.6317
DRG,Deering Airport,Deering,United States,66.0696,-162.766
LEN,Leon Airport,Leon,Spain,42.589,-5.655556
RGS,Burgos Airport,Burgos,Spain,42.357628,-3.620764
EGM,Sege Airport,Sege,Solomon Islands,-8.57889,157.876
DHM,Kangra Airport,Kangra,India,32.1651,76.2634
IGG,Igiugig Airport,Igiugig,United States,59.324,-155.902
KVC,King Cove Airport,King Cove,United States,55.1163,-162.266
PTH,Port Heiden Airport,Port Heiden,United States,56.9591,-158.633
TOG,Togiak Airport,Togiak Village,United States,59.0528,-160.397
EGN,Geneina Airport,Geneina,Sudan,13.4817,22.4672
LKH,Long Akah Airport,Long Akah,Malaysia,3.3,114.783
TGC,Tanjung Manis Airport,Tanjung Manis,Malaysia,2.17784,111.202
WLH,Walaha Airport,Walaha,Vanuatu,-15.412,167.691
CHG,Chaoyang Airport,Chaoyang,China,41.5381,120.435
SKT,Sialkot Airport,Sialkot,Pakistan,32.5356,74.3639
PDP,Capitan Corbeta C A Curbelo International Airport,Punta del Este,Uruguay,-34.855139,-55.094278
WVB,Walvis Bay Airport,Walvis Bay,Namibia,-22.9799,14.6453
AOE,Anadolu Airport,Eskissehir,Turkey,39.809858,30.519378
CKZ,Canakkale Airport,Canakkale,Turkey,40.137722,26.426777
MSR,Mus Airport,Mus,Turkey,38.747769,41.661236
SIC,Sinop Airport,Sinop,Turkey,42.0158,35.0664
TEQ,Tekirdag Corlu Airport,Corlu,Turkey,41.13825,27.919094
VQS,Vieques Airport,Vieques Island,Puerto Rico,18.1158,-65.4227
YIF,St Augustin Airport,St-Augustin,Canada,51.2117,-58.6583
HDM,Hamadan Airport,Hamadan,Iran,34.869167,48.5525
GFN,Grafton Airport,Grafton,Australia,-29.7594,153.03
OAG,Orange Airport,Orange,Australia,-33.3817,149.133
TRO,Taree Airport,Taree,Australia,-31.8886,152.514
COQ,Choibalsan Airport,Choibalsan,Mongolia,48.1357,114.646
ESC,Delta County Airport,Escanaba,United States,45.722778,-87.093611
YAK,Yakutat,Yakutat,United States,59.3012,-139.3937
CPX,Culebra Airport,Culebra Island,Puerto Rico,18.3127,-65.3034
MWA,Williamson Country Regional Airport,Marion,United States,37.754957,-89.011094
IMT,Ford Airport,Iron Mountain,United States,45.818361,-88.114556
MQT,Sawyer International Airport,Marquette,United States,46.353611,-87.395278
AET,Allakaket Airport,Allakaket,United States,66.5519,-152.6222
MTJ,Montrose Regional Airport,Montrose CO,United States,38.509794,-107.894242
RIW,Riverton Regional,Riverton WY,United States,43.064167,-108.459722
PDT,Eastern Oregon Regional Airport,Pendleton,United States,45.695,-118.841389
EAT,Pangborn Field,Wenatchee,United States,47.398,-120.206
BNY,Bellona,Bellona,Solomon Islands,-11.302,159.8
RMT,Rimatara,Rimatara,French Polynesia,-22.637253,-152.805192
OHE,Heilongjiang Mohe Airport,Mohe County,China,52.915,122.427
JNG,Jining Airport,Jining,China,35.417,116.533
DRK,Drake Bay Airport,Puntarenas,Costa Rica,8.71889,-83.6417
AAT,Altay Airport,Altay,China,47.866667,88.116667
NZH,Manzhouli,Manzhouli,China,49.566667,117.329444
WUA,Wuhai,Wuhai,China,39.794444,106.799444
BRD,Brainerd Lakes Rgnl,Brainerd,United States,46.398308,-94.138078
LWB,Greenbrier Valley Airport,Lewisburg,United States,37.858333,-80.399444
PGV,Pitt-Greenville Airport,Greenville,United States,35.635278,-77.385278
CYF,Chefornak Airport,Chefornak,United States,60.149167,-164.285556
BKG,Branson LLC,Branson,United States,36.531994,-93.200556
TEN,Tongren,Tongren,China,27.884,109.31
NBC,Begishevo,Nizhnekamsk,Russia,55.34,52.06
UST,St. Augustine Airport,St. Augustine Airport,United States,29.959167,-81.339722
STS,Charles M Schulz Sonoma Co,Santa Rosa,United States,38.508978,-122.81288
ASE,Aspen Pitkin County Sardy Field,Aspen,United States,39.2232,-106.869
HHH,Hilton Head,Hilton Head,United States,32.216,-80.752
TVF,Thief River Falls,Thief River Falls,United States,48.065556,-96.185
CZH,Municipal,Corozal,Belize,18.3822,-88.4119
GDZ,Gelendzik,Gelendzik,Russia,44.566667,38.016667
GUC,Gunnison - Crested Butte,Gunnison,United States,38.533889,-106.933056
PGD,Charlotte County-Punta Gorda Airport,Punta Gorda,United States,26.919722,-81.990556
JHW,Chautauqua County-Jamestown,Jamestown,United States,42.153333,-79.258056
SHD,Shenandoah Valley Regional Airport,Weyers Cave,United States,38.263889,-78.896389
DIK,Dickinson Theodore Roosevelt Regional Airport,Dickinson,United States,46.7975,-102.801944
SDY,Sidney-Richland Municipal Airport,Sidney,United States,47.706944,-104.1925
CDR,Chadron Municipal Airport,Chadron,United States,42.8375,-103.095556
AIA,Alliance Municipal Airport,Alliance,United States,42.053333,-102.803889
MCK,McCook Regional Airport,McCook,United States,40.206389,-100.592222
GDV,Dawson Community Airport,Glendive,United States,47.138611,-104.807222
OLF,LM Clayton Airport,Wolf Point,United States,48.094444,-105.575
ALS,San Luis Valley Regional Airport,Alamosa,United States,37.435,-105.866667
CNY,Canyonlands Field,Moab,United States,38.755,-109.754722
VEL,Vernal Regional Airport,Vernal,United States,40.440833,-109.51
SOW,Show Low Regional Airport,Show Low,United States,34.265556,-110.005556
MMH,Mammoth Yosemite Airport,Mammoth Lakes,United States,37.624049,-118.837772
EMK,Emmonak Airport,Emmonak,United States,62.786111,-164.490833
UNK,Unalakleet Airport,Unalakleet,United States,63.888333,-160.798889
SHX,Shageluk Airport,Shageluk,United States,62.692222,-159.569167
CHU,Chuathbaluk Airport,Chuathbaluk,United States,61.579167,-159.215556
NUI,Nuiqsut Airport,Nuiqsut,United States,70.21,-151.005556
EEK,Eek Airport,Eek,United States,60.213611,-162.043889
KUK,Kasigluk Airport,Kasigluk,United States,60.873333,-162.524444
KWT,Kwethluk Airport,Kwethluk,United States,60.790278,-161.443611
KWK,Kwigillingok Airport,Kwigillingok,United States,59.876389,-163.168611
MLL,Marshall Don Hunter Sr. Airport,Marshall,United States,61.864642,-162.026111
RSH,Russian Mission Airport,Russian Mission,United States,61.775,-161.319444
WTL,Tuntutuliak Airport,Tuntutuliak,United States,60.335278,-162.666944
KLL,Levelock Airport,Levelock,United States,59.128056,-156.858611
HUS,Hughes Airport,Hughes,United States,66.039167,-154.264722
HSL,Huslia Airport,Huslia,United States,65.697778,-156.351389
NUL,Nulato Airport,Nulato,United States,64.729444,-158.074167
TAL,Tanana Airport,Tanana,United States,65.179556,-152.075833
VEE,Venetie Airport,Venetie,United States,67.008611,-146.366389
SHG,Shungnak Airport,Shungnak,United States,66.888056,-157.1625
KBC,Birch Creek Airport,Brich Creek,United States,66.256708,-145.815319
VIS,Visalia Municipal Airport,Visalia,United States,36.318611,-119.392778
MCE,Merced Municipal Airport,Merced,United States,37.284722,-120.513889
TWB,Toowoomba,Toowoomba,Australia,-27.542778,151.916389
HNH,Hoonah Airport,Hoonah,United States,58.096111,-135.409722
CGA,Craig Seaplane Base,Craig,United States,55.478889,-133.147778
HYL,Hollis Seaplane Base,Hollis,United States,55.481667,-132.646111
MTM,Metlakatla Seaplane Base,Metakatla,United States,55.131111,-131.578056
KTB,Thorne Bay Seaplane Base,Thorne Bay,United States,55.688056,-132.536667
KCQ,Chignik Lake Airport,Chignik Lake,United States,56.255,-158.775278
EGX,Egegik Airport,Egegik,United States,58.185556,-157.375556
KCL,Chignik Lagoon Airport,Chignik Lagoon,United States,56.311111,-158.534167
KPV,Perryville Airport,Perryville,United States,55.906667,-159.160833
PIP,Pilot Point Airport,Pilot Point,United States,57.585393,-157.571944
WSN,South Naknek Airport,South Naknek,United States,58.702222,-157.0025
ABL,Ambler Airport,Ambler,United States,67.106389,-157.8575
BKC,Buckland Airport,Buckland,United States,65.981667,-161.149167
IAN,Bob Baker Memorial Airport,Kiana,United States,66.975833,-160.436667
OBU,Kobuk Airport,Kobuk,United States,66.912222,-156.897222
ORV,Robert Curtis Memorial Airport,Noorvik,United States,66.8175,-161.022222
WLK,Selawik Airport,Selawik,United States,66.6,-159.985833
KTS,Brevig Mission Airport,Brevig Mission,United States,65.331389,-166.465833
ELI,Elim Airport,Elim,United States,64.615,-162.270556
GLV,Golovin Airport,Golovin,United States,64.550556,-163.007222
TLA,Teller Airport,Teller,United States,65.240278,-166.339444
WAA,Wales Airport,Wales,United States,65.6225,-168.095
WMO,White Mountain Airport,White Mountain,United States,64.689167,-163.412778
KKA,Koyuk Alfred Adams Airport,Koyuk,United States,64.939444,-161.154167
SMK,St. Michael Airport,St. Michael,United States,63.49,-162.110278
SKK,Shaktoolik Airport,Shaktoolik,United States,64.371111,-161.223889
WBB,Stebbins Airport,Stebbins,United States,63.515833,-162.278056
TNC,Tin City LRRS Airport,Tin City,United States,65.563056,-167.921667
AUK,Alakanuk Airport,Alakanuk,United States,62.68,-164.66
SXP,Sheldon Point Airport,Nunam Iqua,United States,62.520556,-164.847778
KPN,Kipnuk Airport,Kipnuk,United States,59.933056,-164.030556
KFP,False Pass Airport,False Pass,United States,54.8475,-163.410278
NLG,Nelson Lagoon,Nelson Lagoon,United States,56.0075,-161.160278
KLW,Klawock Airport,Klawock,United States,55.579167,-133.076111
KWN,Quinhagak Airport,Quinhagak,United States,59.755,-161.845278
KOT,Kotlik Airport,Kotlik,United States,63.030556,-163.532778
KYU,Koyukuk Airport,Koyukuk,United States,64.875833,-157.730556
SCM,Scammon Bay Airport,Scammon Bay,United States,61.845278,-165.571389
NUP,Nunapitchuk Airport,Nunapitchuk,United States,60.905833,-162.439167
KKH,Kongiganak Airport,Kongiganak,United States,59.960833,-162.881111
PQS,Pilot Station Airport,Pilot Station,United States,61.934444,-162.899444
AKI,Akiak Airport,Akiak,United States,60.902778,-161.230556
TLT,Tuluksak Airport,Tuluksak,United States,61.096944,-160.969444
KGX,Grayling Airport,Grayling,United States,62.894444,-160.065
AIN,Wainwright Airport,Wainwright,United States,70.638056,-159.994722
CKD,Crooked Creek Airport,Crooked Creek,United States,61.867778,-158.135
RDV,Red Devil Airport,Red Devil,United States,61.788056,-157.350278
SLQ,Sleetmute Airport,Sleetmute,United States,61.700566,-157.165833
SRV,Stony River 2 Airport,Stony River,United States,61.7875,-156.591111
HKB,Healy River Airport,Healy,United States,63.8675,-148.968889
STG,St. George Airport,St. George,United States,56.577222,-169.663611
YSO,Postville Airport,Postville,Canada,54.910278,-59.785278
YGV,Havre Saint-Pierre Airport,Havre-Saint-Pierre,Canada,50.281944,-63.611389
ZEL,Bella Bella Airport,Bella Bella,Canada,52.139722,-128.063611
DGA,Dangriga Airport,Dangriga,Belize,16.966667,-88.216667
PLJ,Placencia Airport,Placencia,Belize,16.536944,-88.361667
UYU,Uyuni Airport,Uyuni,Bolivia,-20.466667,-66.833333
RBQ,Rurrenabaque Airport,Rerrenabaque,Bolivia,-14.4275,-67.498056
RVE,Los Colonizadores Airport,Saravena,Colombia,6.916667,-71.9
LCR,La Chorrera Airport,La Chorrera,Colombia,-0.733333,-73.016667
LMC,La Macarena,La Macarena,Colombia,2.179167,-73.7875
VGZ,Villa Garzon Airport,Villa Garzon,Colombia,0.978889,-76.605556
CFB,Cabo Frio International Airport,Cabo Frio,Brazil,-22.921667,-42.074167
OPS,Sinop Airport,Sinop,Brazil,-11.885,-55.586
GRP,Gurupi Airport,Gurupi,Brazil,-11.728889,-49.068889
CMP,Campo Alegre Airport,Santana do Araguaia,Brazil,-9.505,-50.625
PIN,Julio Belem Airport,Parintins,Brazil,-2.627778,-56.735833
BRA,Barreiras Airport,Barreiras,Brazil,-12.083333,-45
STZ,Confresa Airport,Santa Terezinha,Brazil,-10.47,-50.502778
MQH,Minacu Airport,Minacu,Brazil,-13.526944,-48.220556
AUX,Araguaina Airport,Araguaina,Brazil,-7.228333,-48.240833
DOU,Dourados Airport,Dourados,Brazil,-22.220833,-54.805833
ROO,Rondonopolis Airport,Rondonopolis,Brazil,-16.466667,-54.633333
RVD,General leite de Castro Airport,Rio Verde,Brazil,-17.790278,-50.918333
AAX,Araxa Airport,Araxa,Brazil,-19.563056,-46.960278
CIZ,Coari Airport,Coari,Brazil,-4.085,-63.140833
BAZ,Barcelos Airport,Barcelos,Brazil,-0.975,-62.923889
JIJ,Jijiga Airport,Jijiga,Ethiopia,9.359722,42.7875
MRE,Mara Serena Airport,Masai Mara,Kenya,-1.406111,35.008056
NBE,Enfidha - Zine El Abidine Ben Ali International Airport,Enfidha,Tunisia,36.075833,10.438611
HTY,Hatay Airport,Hatay,Turkey,36.362778,36.282222
RVV,Raivavae Airport,Raivavae,French Polynesia,-23.87,-147.67
FUO,Foshan,Foshan,China,23.133333,113.28333
ILD,Lleida-Alguaire Airport,Lleida,Spain,41.727778,0.535833
ULG,Olgii Airport,Olgii,Mongolia,48.991667,89.919722
BVV,Burevestnik Airport,Iturup Island,Russia,44.92,147.621667
OHH,Okha Airport,Okha,Russia,53.583333,142.933333
NJF,Al Najaf International Airport,Najaf,Iraq,31.991667,44.404167
FUG,Fuyang Airport,Fuyang,China,32.9,115.816667
LCX,Longyan Airport,Longyan,China,25.674167,116.746389
BSD,Baoshan Airport,Baoshan,China,25.053333,99.168333
ACX,Xingyi Airport,Xingyi,China,25.0882,104.9587
HZH,Liping Airport,Liping,China,26.206,109.039
HJJ,Zhijiang Airport,Zhijiang,China,27.441389,109.699722
LNJ,Lincang Airport,Lincang,China,23.738333,100.025
WNH,Wenshan Airport,Wenshan,China,23.375833,104.243056
SJL,Sao Gabriel da Cachoeira Airport,Sao Gabriel da Cachoeira,Brazil,-0.148056,-66.9858
CKS,Carajas Airport,Parauapebas,Brazil,-6.11781,-50.0035
ITB,Cachimbo,Itaituba,Brazil,-4.2446,-56.00384
PGU,Persian Gulf Airport,Khalije Fars,Iran,27.379444,52.7375
YES,Yasuj Airport,Yasuj,Iran,30.700556,51.545
ULO,Ulaangom Airport,Ulaangom,Mongolia,49.973333,92.079722
DIW,Dickwella Airport,Dickwella,Sri Lanka,5.966667,80.683333
TJU,Kulob Airport,Kulyab,Tajikistan,37.981667,69.799444
RVT,Ravensthorpe Airport,Ravensthorpe,Australia,-33.797222,120.208056
PVU,Provo Municipal Airport,Provo,United States,40.218056,-111.722222
LAM,Los Alamos Airport,Los Alamos,United States,35.879802,-106.269415
RNA,Ulawa Airport,Ulawa,Solomon Islands,-9.854722,161.979167
CHY,Choiseul Bay Airport,Choiseul Bay,Solomon Islands,-6.711944,156.396111
NNB,Santa Ana Airport,Santa Ana,Solomon Islands,-10.848056,162.454167
AGM,Tasiilaq,Angmagssalik,Greenland,65.612222,-37.618333
ECP,Panama City-NW Florida Bea.,Panama City,United States,30.3417,-85.7973
LTX,Cotopaxi International Airport,Latacunga,Ecuador,-0.5425,-78.3657
MYQ,Mysore Airport,Mysore,India,12.3072,76.6497
OAL,Marktoberdorf BF,Marktoberdorf,Germany,47.78,10.627
ONQ,Zonguldak,Zonguldak,Turkey,41.506111,32.088611
TCZ,Tengchong Tuofeng Airport,Tengchong,China,24.938651,98.483591
UKS,Belbek Sevastopol International Airport,Sevastopol,Ukraine,44.691431,33.57567
YUS,Yushu Batang,Yushu,China,32.825,97.125
PYC,Playon Chico,Playon Chico,Panama,9.303333,-78.236111
HIA,Huai An Lianshui Airport,Huai An,China,33.7772,119.1478
PVE,El Porvenir,El Porvenir,Panama,9.559167,-78.971111
NGQ,Gunsa,Shiquanhe,China,32.10027,80.052778
PUE,Puerto Obaldia,Puerto Obaldia,Panama,8.68333,-77.5333
UKA,Ukunda Airport,Ukunda,Kenya,-4.29694,39.5714
YZY,Mackenzie Airport,Mackenzie British Columbia,Canada,55.29944,-123.08333
ZHY,Zhongwei Xiangshan Airport,Zhongwei,China,37.5728,105.1544
DWC,Dubai Al Maktoum,Dubai,United Arab Emirates,24.55056,55.103174
AEB,Tianyang,Baise,China,23.72,106.96
NYT,NAYPYITAW,NAYPYITAW,Burma,19.374,96.121
RCE,Roche Harbor Seaplane Base,Roche Harbor,United States,48.608056,-123.159722
FBS,Friday Harbor Seaplane Base,Friday Harbor,United States,48.537222,-123.009722
IZA,Zona da Mata Regional Airport,Juiz de Fora,Brazil,-21.513056,-43.173058
NME,Nightmute Airport,Nightmute,United States,60.471111,-164.700833
OOK,Toksook Bay Airport,Toksook Bay,United States,60.541389,-165.087222
TNK,Tununak Airport,Tununak,United States,60.575556,-165.271667
WWT,Newtok Airport,Newtok,United States,60.939167,-164.641111
ACU,Achutupo Airport,Achutupo,Panama,9.2,-77.98
GHE,Garachine Airport,Garachine,Panama,8.06,-78.36
MPP,Mulatupo Airport,Mulatupo,Panama,8.95,-77.75
OBY,Ittoqqortoormiit Heliport,Ittoqqortoormiit,Greenland,70.485278,-21.966667
ZKG,Kegaska Airport,Kegaska,Canada,50.195833,-61.265833
YZZ,Trail Airport,Trail,Canada,49.055556,-117.609167
YAB,Arctic Bay Airport,Arctic Bay,Canada,73.006389,-85.047222
HMB,Sohag International,Sohag,Egypt,26.341189,31.742983
POJ,Patos de Minas Airport,Patos de Minas,Brazil,-18.672778,-46.491111
JTC,Bauru-Arealva,Bauru,Brazil,-22.157778,-49.068333
OIA,Ourilandia do Norte Airport,Ourilandia do Norte,Brazil,-6.763056,-51.05
RDC,Redencao Airport,Redencao,Brazil,-8.033333,-49.98
SXX,Sao Felix do Xingu Airport,Sao Felix do Xingu,Brazil,-6.641389,-51.952222
BYO,Bonito Airport,Bointo,Brazil,-21.247222,-56.4525
SXO,Sao Felix do Araguaia Airport,Sao Felix do Araguaia,Brazil,-11.6325,-50.689444
ERN,Amaury Feitosa Tomaz Airport,Eirunepe,Brazil,-6.639444,-69.879722
OLC,Senadora Eunice Micheles Airport,Sao Paulo de Olivenca,Brazil,-3.465556,-68.918889
IRZ,Tapuruquara Airport,Santa Isabel do Rio Negro,Brazil,-0.416944,-65.033889
GZP,Gazipasa Airport,Alanya,Turkey,36.2993,32.3014
ULH,Prince Abdul Majeed Airport,Al-Ula,Saudi Arabia,26.636718,37.908018
LOP,Lombok International Airport,Praya,Indonesia,-8.757322,116.276675
HDG,Hebei Handan Airport,Handan,China,36.524,114.43
WMI,Warsaw Modlin,Warsaw,Poland,52.451111,20.651667
JXA,Jixi Airport,Jixi,China,45.30611,130.99667
EYK,Beloyarsky,Beloyarsky,Russia,63.683056,66.683056
ELL,Ellisras,Lephalale,South Africa,-23.666667,27.75
UMD,Uummannaq Heliport,Uummannaq,Greenland,70.4047,52.0702
RLK,Bayannur,Bayannur,China,40.926389,107.738889
PUM,Pomalaa,Pomalaa,Indonesia,-4.183333,121.61667
RGK,Gorno-Altaysk Airport,Gorno-Altaysk,Russia,51.966667,85.833333
LLK,Lankaran International Airport,Lankaran,Azerbaijan,38.746389,48.817778
GBB,Qabala Airport,Qabala,Azerbaijan,40.826667,47.7125
JIQ,Zhoubai,Qianjiang,China,29.515,108.83
DEE,Mendeleevo,Yuzhno-Kurilsk,Russia,43.5739,145.4107
NBS,Changbaishan Airport,Baishan,China,42.088056,127.548889
LUZ,Lublin,Lublin,Poland,51.239333,22.714083
LLF,Yongzhou Lingling Airport,Yongzhou,China,26.345556,111.612222
TVS,Sannvhe,Tangshan,China,39.717444,118.002389
YTY,Yangzhou Taizhou Airport,Yangzhou,China,32.5617,119.715
RHD,Termal,Rio Hondo,Argentina,-27.509946,-64.936666
KGT,Kangding Airport,Kangding,China,30.1575,101.734722
HRI,Mattala Rajapaksa Intl.,Mattala,Sri Lanka,6.284467,81.124128
XSB,Sir Bani Yas Island,Sir Bani Yas Island,United Arab Emirates,24.285608,52.578347
ZDY,Dalma Airport,Dalma Island,United Arab Emirates,24.503383,52.336053
JGD,Jiagedaqi Airport,Jiagedaqi District,China,50.375,124.117
BFJ,Bijie Feixiong Airport,Bijie,China,27.253,105.426
ULK,Lensk,Lensk,Russia,60.723,114.825
IGD,Igdir,Igdir,Turkey,39.983056,43.866389
GNY,Sanliurfa GAP,Sanliurfa,Turkey,37.45,38.9
